"dep","name","desc","date"
"sener","Elaboración de productos petroquímicos derivados del metano","Elaboración de productos petroquímicos derivados del metano.","2015-10-27"
"sener","Elaboración de productos petrolíferos; gas licuado; gasolina ""b""; Querosenos; Turbosina; Diésel; Combustóleo y otros","Elaboración de productos petrolíferos; gas licuado; gasolina ""b""; Querosenos; Turbosina; Diésel; Combustóleo y otros.","2015-10-27"
"sener","Elaboración de productos petrolíferos por refinería gas licuado; gasolina ""b""; Querosenos; turbosina; Diésel; Combustóleo y otros","Elaboración de productos petrolíferos por refinería gas licuado; gasolina ""b""; Querosenos; Turbosina; Diésel; Combustóleo y otros.","2015-10-27"
"sener","Elaboración de gas  licuado en diferentes centros","Elaboración de gas  licuado en diferentes centros.","2015-10-27"
"sener","Distribución de petróleo crudo por tipo de crudo","Distribución de petróleo crudo por tipo de crudo.","2015-10-27"
"sener","Distribución de gas seco a diferentes centros","Distribución de gas seco a diferentes centros.","2015-10-27"
"sener","Ventas totales de gas L.P. en plantas de distribución por entidad federativa","Ventas totales de gas L.P. en plantas de distribución por entidad federativa.","2015-10-27"
"sener","Ventas internas de energía eléctrica por tarifa","Ventas internas de energía eléctrica por tarifa.","2015-10-27"
"sener","Ventas internas de energía eléctrica por sector tarifario","Ventas internas de energía eléctrica por sector tarifario.","2015-10-27"
"sener","Ventas internas de energía eléctrica por entidad federativa","Ventas internas de energía eléctrica por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución por medio de redes de distribución por entidad federativa","Ventas de gas L.P. en plantas de distribución por medio de redes de distribución por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución por medio de empresas distribuidoras por entidad federativa","Ventas de gas L.P. en plantas de distribución por medio de empresas distribuidoras por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución mediante tanque estacionario por entidad federativa","Ventas de gas L.P. en plantas de distribución mediante tanque estacionario por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución mediante recipientes transportables por entidad federativa","Ventas de gas L.P. en plantas de distribución mediante recipientes transportables por entidad federativa.","2015-10-27"
"sener","Producción de gas natural por regiones marítimas y campos seleccionados","Producción de gas natural por regiones marítimas y campos seleccionados","2015-10-27"
"sener","Producción de gas natural por región y activos","Producción de gas natural por región y activos","2015-10-27"
"sener","Producción de gas natural por activos","Producción de gas natural por activos","2015-10-27"
"sener","Producción de gas asociado por entidad federativa","Producción de gas asociado por entidad federativa","2015-10-27"
"sener","Proceso de petróleo crudo por refinería para obtener los diferentes tipos de petróleo","Proceso de petróleo crudo por refinería para obtener los diferentes tipos de petróleo.","2015-10-27"
"sener","Proceso de gas húmedo amargo y dulce por centro","Proceso de gas húmedo amargo y dulce por centro.","2015-10-27"
"sener","Precios medios de energía eléctrica por tipo de tarifa","Precios medios de energía eléctrica por tipo de tarifa.","2015-10-27"
"sener","Precios medios de energía eléctrica por sector tarifario","Precios medios de energía eléctrica por sector tarifario.","2015-10-27"
"sener","Precios de gas L.P. a usuario final en vigor desde enero de 2014 por estado","Precios de gas L.P. a usuario final en vigor desde enero de 2014 por estado.","2015-10-27"
"sener","Precios de gas L.P. a usuario final a diciembre de 2013 por estado","Precios de gas L.P. a usuario final a diciembre de 2013 por estado.","2015-10-27"
"sener","Precio público ponderado de productos petrolíferos seleccionados","Precio público ponderado de productos petrolíferos seleccionados.","2015-10-27"
"sener","Precio de las exportaciones de crudo por destino geográfico","Precio de las exportaciones de crudo por destino geográfico.","2015-10-27"
"sener","Pozos productores promedio en operación y pozos operando al final del período","Pozos productores promedio en operación y pozos operando al final del período.","2015-10-27"
"sener","Porcentaje de la población con servicio eléctrico","Porcentaje de la población con servicio eléctrico.","2015-10-27"
"sener","Políticas, Bases y Lineamientos en Materia de Adquisiciones, Arrendamientos y Servicios de la Secretaria de Energía","Normatividad Interna.","2016-02-29"
"sener","Permisos para la refinación de Petróleo","Información de los titulares de permisos que lleven a cabo actividades de refinación de Petróleo .","2015-10-27"
"sener","Permisos en materia de gas L.P., por medios distintos a ductos","Información de los titulares de permisos para el transporte y distribución de gas licuado de petróleo, que se realice por medios distintos a ductos.","2015-10-27"
"sener","Permisos de tratamiento de Petróleo","Información de los titulares de permisos que lleven a cabo actividades de tratamiento de Petróleo .","2015-10-27"
"sener","Perforación de pozos por región","Perforación de pozos por región.","2015-10-27"
"sener","Volumen y valor de ventas de gas L.P.","Volumen y valor de ventas de gas L.P.","2015-10-27"
"sener","Volumen del comercio internacional por tipo de hidrocarburos y sus derivados","Volumen del comercio internacional por tipo de hidrocarburos y sus derivados.","2015-10-27"
"sener","Volumen de ventas por tipo de petroquímicos","Volumen de ventas por tipo de petroquímicos.","2015-10-27"
"sener","Volumen de ventas por tipo de petrolíferos y por entidad federativa","Volumen de ventas por tipo de petrolíferos y por entidad federativa.","2015-10-27"
"sener","Volumen de ventas por tipo de petrolíferos","Volumen de ventas por tipo de petrolíferos.","2015-10-27"
"sener","Volumen de las exportaciones de crudo por países","Volumen de las exportaciones de crudo por países.","2015-10-27"
"sener","Volumen de importaciones de gas natural por punto de internación","Volumen de importaciones de gas natural por punto de internación.","2015-10-27"
"sener","Volumen de importación por tipo de petroquímicos","Volumen de importación por tipo de petroquímicos.","2015-10-27"
"sener","Volumen de importación por tipo de petrolíferos ","Volumen de importación por tipo de petrolíferos .","2015-10-27"
"sener","Volumen de exportación por tipo de petrolíferos","Volumen de exportación por tipo de petrolíferos.","2015-10-27"
"sener","Volumen de exportación de petroquímicos","Volumen de exportación de petroquímicos.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución al sector industrial por entidad federativa","Ventas de gas L.P. en plantas de distribución al sector industrial por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución al sector comercial y servicios por entidad federativa","Ventas de gas L.P. en plantas de distribución al sector comercial y servicios por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución al sector carburación por entidad federativa","Ventas de gas L.P. en plantas de distribución al sector carburación por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en plantas de distribución al sector agrícola por entidad federativa","Ventas de gas L.P. en plantas de distribución al sector agrícola por entidad federativa.","2015-10-27"
"sener","Ventas de gas L.P. en estaciones de carburación por entidad federativa","Ventas de gas L.P. en estaciones de carburación por entidad federativa.","2015-10-27"
"sener","Valor y volumen de ventas de gas natural por sector industrial","Valor y volumen de ventas de gas natural por sector industrial.","2015-10-27"
"sener","Valor del comercio internacional  por tipo de hidrocarburos y sus derivados","Valor del comercio internacional  por tipo de hidrocarburos y sus derivados.","2015-10-27"
"sener","Valor de ventas por tipo de petrolíferos y por entidad federativa","Valor de ventas por tipo de petrolíferos y por entidad federativa.","2015-10-27"
"sener","Valor de ventas al público por tipo de petroquímicos","Valor de ventas al público por tipo de petroquímicos.","2015-10-27"
"sener","Valor de ventas  por tipo de petrolíferos","Valor de ventas  por tipo de petrolíferos.","2015-10-27"
"sener","Valor de las exportaciones de petróleo crudo por destino geográfico","Valor de las exportaciones de petróleo crudo por destino geográfico.","2015-10-27"
"sener","Valor de importación por tipo de petroquímicos","Valor de importación por tipo de petroquímicos.","2015-10-27"
"sener","Valor de importación por tipo de petrolíferos","Valor de importación por tipo de petrolíferos.","2015-10-27"
"sener","Valor de exportación por tipo de  petroquímicos","Valor de exportación por tipo de  petroquímicos.","2015-10-27"
"sener","Valor de exportación de petrolíferos  por destino geográficos","Valor de exportación de petrolíferos  por destino geográficos.","2015-10-27"
"sener","Usuarios de energía eléctrica por tarifa","Usuarios de energía eléctrica por tarifa.","2015-10-27"
"sener","Usuarios de energía eléctrica por sector tarifario","Usuarios de energía eléctrica por sector tarifario.","2015-10-27"
"sener","Usuarios de energía eléctrica por entidad federativa","Usuarios de energía eléctrica por entidad federativa.","2015-10-27"
"sener","Terminación de pozos por región","Terminación de pozos por región.","2015-10-27"
"sener","Seguimiento Diario del Mercado Petrolero","Elaboración de reportes diarios sobre el mercado internacional de hidrocarburos","2015-10-27"
"sener","Ronda Uno (Primera Convocatoria- Presentaciones)","Modificaciones a Bases de Licitación y Modelo del contrato, Bases de Licitación, Modelo de contrato y Términos Fiscales.","2016-02-29"
"sener","Ronda Cero (Mapas de áreas otorgadas a Pemex)","Mapas de las áreas que se entregaron a Petróleos Mexicanos para que realicen los trabajos petroleros.","2015-10-27"
"sener","Ronda Cero (Listado de Títulos de Asignación para la exploración y extracción de hidrocarburos)","Listado de Títulos de Asignaciones vigentes que le dan derecho a Petróleos Mexicanos de  continuar  realizando actividades de exploración y extracción de hidrocarburos.","2015-10-27"
"sener","Reservas de hidrocarburos totales por tipo de reserva y región","Reservas de hidrocarburos totales por tipo de reserva y región.","2015-10-27"
"sener","Reglas del Mercado Eléctrico","Bases del Mercado Eléctrico.","2015-10-27"
"sener","Reglamento Interior de la Secretaría de Energía ","Normatividad Interna.","2016-02-29"
